Id,Type,Code,Description,Details,Object,ObjectId,Timestamp,Module,Dataset,Run Id,Machine,Instance,Memory Workset,Memory Peak,Heap CY Results,Heap Block Results,Batch Id
130,Info,8169,Batch Started,Run time: 00:00:00 [-2000000] [] type: Collect Records,Batch,-2000000,1/21/23 4:46,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,22840,552948,0,0,-2000000
131,Info,7473,Batch Completed,Run time: 00:00:17 [-2000000] [] type: Collect Records,Batch,-2000000,1/21/23 4:46,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,29952,552948,0,0,-2000000
132,Info,8169,Batch Started,Run time: 00:00:00 [-2000000] [] type: Collect Records,Batch,-2000000,1/21/23 4:46,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,25284,552948,0,0,-2000000
133,Info,7473,Batch Completed,Run time: 00:00:02 [-2000000] [] type: Collect Records,Batch,-2000000,1/21/23 4:46,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,30228,552948,0,0,-2000000
134,Info,8169,Batch Started,Run time: 00:00:00 [-2000000] [] type: Collect Records,Batch,-2000000,1/21/23 4:46,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,19152,552948,0,0,-2000000
135,Info,7473,Batch Completed,Run time: 00:00:12 [-2000000] [] type: Collect Records,Batch,-2000000,1/21/23 4:46,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,30136,552948,0,0,-2000000
136,Info,8169,Batch Started,Run time: 00:00:00 [-2000000] [] type: Collect Records,Batch,-2000000,1/21/23 4:47,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,42308,552948,0,0,-2000000
137,Info,7473,Batch Completed,Run time: 00:00:01 [-2000000] [] type: Collect Records,Batch,-2000000,1/21/23 4:47,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,45752,552948,0,0,-2000000
138,Info,8169,Batch Started,Run time: 00:00:00 [-2000000] [] type: Collect Records,Batch,-2000000,1/21/23 4:47,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,27392,552948,0,0,-2000000
139,Info,7473,Batch Completed,Run time: 00:00:01 [-2000000] [] type: Collect Records,Batch,-2000000,1/21/23 4:47,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,31168,552948,0,0,-2000000
140,Info,7473,Batch Completed,Run time: 00:01:32   step [0003 of 0003] [511] [06.03 SETUP DLM: Ceded DataLink Macro] type: DataLink Macro,Batch,511,1/21/23 4:47,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,39712,552948,0,0,511
141,Info,7473,Batch Completed,Run time: 00:07:12 [508] [06.00 SETUP DSM: RAM Dataset Macro] type: Dataset Macro,Batch,508,1/21/23 4:47,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,5380,552948,0,0,508
142,Info,8169,Batch Started,Run time: 00:00:00 [102] [07.00 SETUP DLM: Direct DL Macro] type: DataLink Macro,Batch,102,1/21/23 4:47,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,9964,552948,0,0,102
143,Info,8169,Batch Started,Run time: 00:00:00 [365] [07.01 SETUP DLF: Subfund Assumptions] type: DataLink Formula,Batch,365,1/21/23 4:54,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,57044,552948,0,0,365
144,Info,7473,Batch Completed,Run time: 00:00:00 [365] [07.01 SETUP DLF: Subfund Assumptions] type: DataLink Formula,Batch,365,1/21/23 4:54,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,59532,552948,0,0,365
145,Info,7473,Batch Completed,Run time: 00:28:12 [102] [07.00 SETUP DLM: Direct DL Macro] type: DataLink Macro,Batch,102,1/21/23 5:15,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,72008,552948,0,0,102
146,Info,7473,Batch Completed,Run time: 02:12:12 [352] [00.00 EXECUTION DSF: All DataLink Steps] type: Dataset Formula,Batch,352,1/21/23 5:15,N/A,equity_cons_valuation_v24_27653,727984898,AZTPM034,-1,12848,552948,0,0,352
